날짜,요일유형,hour,acsr_nm,레코드여부,trf_qnty,판정가능여부,final_stage,final_zero_rate
2026-04-06,평일,21,구지4R-남(북향),있음(비0),62,B형 검토,0,0.0000
2026-04-06,평일,21,구지4R-서(동향),있음(비0),33,B형 검토,0,0.0000
2026-04-06,평일,22,구지4R-북(남향),있음(비0),23,B형 검토,0,0.0000
2026-04-06,평일,22,구지4R-동(서향),있음(비0),42,B형 검토,0,0.0000
2026-04-06,평일,22,구지4R-남(북향),있음(비0),39,B형 검토,0,0.0000
2026-04-06,평일,22,구지4R-서(동향),있음(비0),23,B형 검토,0,0.0000
2026-04-06,평일,23,구지4R-북(남향),있음(비0),18,B형 검토,0,0.0000
2026-04-06,평일,23,구지4R-동(서향),있음(비0),36,B형 검토,0,0.0000
2026-04-06,평일,23,구지4R-남(북향),있음(비0),18,B형 검토,0,0.0000
2026-04-06,평일,23,구지4R-서(동향),있음(비0),11,B형 검토,0,0.0000
2026-04-07,평일,00,구지4R-북(남향),있음(비0),12,B형 검토,0,0.0000
2026-04-07,평일,00,구지4R-동(서향),있음(비0),16,B형 검토,0,0.0000
2026-04-07,평일,00,구지4R-남(북향),있음(비0),9,B형 검토,0,0.0000
2026-04-07,평일,00,구지4R-서(동향),있음(비0),9,B형 검토,0,0.0000
2026-04-07,평일,01,구지4R-북(남향),있음(비0),3,B형 검토,0,0.0000
2026-04-07,평일,01,구지4R-동(서향),있음(비0),9,B형 검토,0,0.0000
2026-04-07,평일,01,구지4R-남(북향),있음(비0),4,B형 검토,0,0.0000
2026-04-07,평일,01,구지4R-서(동향),있음(비0),11,B형 검토,0,0.0000
2026-04-07,평일,02,구지4R-북(남향),있음(비0),5,B형 검토,0,0.0000
2026-04-07,평일,02,구지4R-동(서향),있음(비0),6,B형 검토,0,0.0000
2026-04-07,평일,02,구지4R-남(북향),있음(비0),4,B형 검토,0,0.0000
2026-04-07,평일,02,구지4R-서(동향),있음(비0),7,B형 검토,0,0.0000
2026-04-07,평일,03,구지4R-북(남향),있음(비0),2,B형 검토,0,0.0000
2026-04-07,평일,03,구지4R-동(서향),있음(비0),5,B형 검토,0,0.0000
2026-04-07,평일,03,구지4R-남(북향),있음(비0),4,B형 검토,0,0.0000
2026-04-07,평일,03,구지4R-서(동향),있음(비0),9,B형 검토,0,0.0000
2026-04-07,평일,04,구지4R-북(남향),있음(비0),16,B형 검토,0,0.0000
2026-04-07,평일,04,구지4R-동(서향),있음(비0),6,B형 검토,0,0.0000
2026-04-07,평일,04,구지4R-남(북향),있음(비0),7,B형 검토,0,0.0000
2026-04-07,평일,04,구지4R-서(동향),있음(비0),8,B형 검토,0,0.0000
2026-04-07,평일,05,구지4R-북(남향),있음(비0),23,B형 검토,0,0.0000
2026-04-07,평일,05,구지4R-동(서향),있음(비0),14,B형 검토,0,0.0000
2026-04-07,평일,05,구지4R-남(북향),있음(비0),29,B형 검토,0,0.0000
2026-04-07,평일,05,구지4R-서(동향),있음(비0),37,B형 검토,0,0.0000
2026-04-07,평일,06,구지4R-북(남향),있음(비0),51,B형 검토,0,0.0000
2026-04-07,평일,06,구지4R-동(서향),있음(비0),29,B형 검토,0,0.0000
2026-04-07,평일,06,구지4R-남(북향),있음(비0),56,B형 검토,0,0.0000
2026-04-07,평일,06,구지4R-서(동향),있음(비0),61,B형 검토,0,0.0000
2026-04-07,평일,07,구지4R-북(남향),있음(비0),63,B형 검토,0,0.0000
2026-04-07,평일,07,구지4R-동(서향),있음(비0),30,B형 검토,0,0.0000
2026-04-07,평일,07,구지4R-남(북향),있음(비0),77,B형 검토,0,0.0000
