날짜,요일유형,hour,acsr_nm,레코드여부,trf_qnty,판정가능여부,final_stage,final_zero_rate
2026-04-03,평일,03,서촌사거리-북 (남향),있음(비0),4,B형 검토,0,0.0000
2026-04-03,평일,04,서촌사거리-동 (서향),있음(비0),42,B형 검토,0,0.2955
2026-04-03,평일,04,서촌사거리-서 (동향),있음(비0),34,B형 검토,0,0.0000
2026-04-03,평일,04,서촌사거리-북 (남향),있음(비0),19,B형 검토,0,0.0000
2026-04-03,평일,05,서촌사거리-동 (서향),있음(비0),41,B형 검토,0,0.2955
2026-04-03,평일,05,서촌사거리-서 (동향),있음(비0),86,B형 검토,0,0.0000
2026-04-03,평일,05,서촌사거리-북 (남향),있음(비0),25,B형 검토,0,0.0000
2026-04-03,평일,06,서촌사거리-동 (서향),있음(비0),91,B형 검토,0,0.2955
2026-04-03,평일,06,서촌사거리-서 (동향),있음(비0),163,B형 검토,0,0.0000
2026-04-03,평일,06,서촌사거리-북 (남향),있음(비0),58,B형 검토,0,0.0000
2026-04-03,평일,07,서촌사거리-동 (서향),있음(비0),166,B형 검토,0,0.2955
2026-04-03,평일,07,서촌사거리-서 (동향),있음(비0),387,B형 검토,0,0.0000
2026-04-03,평일,07,서촌사거리-북 (남향),있음(비0),58,B형 검토,0,0.0000
2026-04-03,평일,08,서촌사거리-동 (서향),있음(비0),245,B형 검토,0,0.2955
2026-04-03,평일,08,서촌사거리-서 (동향),있음(비0),591,B형 검토,0,0.0000
2026-04-03,평일,08,서촌사거리-북 (남향),있음(비0),126,B형 검토,0,0.0000
2026-04-03,평일,09,서촌사거리-동 (서향),있음(비0),195,B형 검토,0,0.2955
2026-04-03,평일,09,서촌사거리-서 (동향),있음(비0),397,B형 검토,0,0.0000
2026-04-03,평일,09,서촌사거리-북 (남향),있음(비0),141,B형 검토,0,0.0000
2026-04-03,평일,10,서촌사거리-동 (서향),있음(비0),140,B형 검토,0,0.2955
2026-04-03,평일,10,서촌사거리-서 (동향),있음(비0),296,B형 검토,0,0.0000
2026-04-03,평일,10,서촌사거리-북 (남향),있음(비0),131,B형 검토,0,0.0000
2026-04-03,평일,11,서촌사거리-동 (서향),있음(비0),135,B형 검토,0,0.2955
2026-04-03,평일,11,서촌사거리-서 (동향),있음(비0),238,B형 검토,0,0.0000
2026-04-03,평일,11,서촌사거리-북 (남향),있음(비0),162,B형 검토,0,0.0000
2026-04-03,평일,12,서촌사거리-동 (서향),있음(비0),176,B형 검토,0,0.2955
2026-04-03,평일,12,서촌사거리-서 (동향),있음(비0),221,B형 검토,0,0.0000
2026-04-03,평일,12,서촌사거리-북 (남향),있음(비0),151,B형 검토,0,0.0000
2026-04-03,평일,13,서촌사거리-동 (서향),있음(비0),142,B형 검토,0,0.2955
2026-04-03,평일,13,서촌사거리-서 (동향),있음(비0),217,B형 검토,0,0.0000
2026-04-03,평일,13,서촌사거리-북 (남향),있음(비0),158,B형 검토,0,0.0000
2026-04-03,평일,14,서촌사거리-동 (서향),있음(비0),167,B형 검토,0,0.2955
2026-04-03,평일,14,서촌사거리-서 (동향),있음(비0),233,B형 검토,0,0.0000
2026-04-03,평일,14,서촌사거리-북 (남향),있음(비0),185,B형 검토,0,0.0000
2026-04-03,평일,15,서촌사거리-동 (서향),있음(비0),190,B형 검토,0,0.2727
2026-04-03,평일,15,서촌사거리-서 (동향),있음(비0),227,B형 검토,0,0.0000
2026-04-03,평일,15,서촌사거리-북 (남향),있음(비0),160,B형 검토,0,0.0000
2026-04-03,평일,16,서촌사거리-동 (서향),있음(비0),250,B형 검토,0,0.2727
2026-04-03,평일,16,서촌사거리-서 (동향),있음(비0),225,B형 검토,0,0.0000
2026-04-03,평일,16,서촌사거리-북 (남향),있음(비0),159,B형 검토,0,0.0000
2026-04-03,평일,17,서촌사거리-동 (서향),있음(비0),264,B형 검토,0,0.2727
2026-04-03,평일,17,서촌사거리-서 (동향),있음(비0),331,B형 검토,0,0.0000
2026-04-03,평일,17,서촌사거리-북 (남향),있음(비0),180,B형 검토,0,0.0000
2026-04-03,평일,18,서촌사거리-동 (서향),있음(비0),369,B형 검토,0,0.2727
2026-04-03,평일,18,서촌사거리-서 (동향),있음(비0),320,B형 검토,0,0.0000
2026-04-03,평일,18,서촌사거리-북 (남향),있음(비0),160,B형 검토,0,0.0000
2026-04-03,평일,19,서촌사거리-동 (서향),있음(비0),218,B형 검토,0,0.2727
2026-04-03,평일,19,서촌사거리-서 (동향),있음(비0),171,B형 검토,0,0.0000
2026-04-03,평일,19,서촌사거리-북 (남향),있음(비0),126,B형 검토,0,0.0000
2026-04-03,평일,20,서촌사거리-동 (서향),있음(비0),180,B형 검토,0,0.2727
2026-04-03,평일,20,서촌사거리-서 (동향),있음(비0),121,B형 검토,0,0.0000
2026-04-03,평일,20,서촌사거리-북 (남향),있음(비0),71,B형 검토,0,0.0000
2026-04-03,평일,21,서촌사거리-동 (서향),있음(비0),140,B형 검토,0,0.2727
2026-04-03,평일,21,서촌사거리-서 (동향),있음(비0),118,B형 검토,0,0.0000
2026-04-03,평일,21,서촌사거리-북 (남향),있음(비0),61,B형 검토,0,0.0000
2026-04-03,평일,22,서촌사거리-동 (서향),있음(비0),97,B형 검토,0,0.2727
2026-04-03,평일,22,서촌사거리-서 (동향),있음(비0),110,B형 검토,0,0.0000
2026-04-03,평일,22,서촌사거리-북 (남향),있음(비0),60,B형 검토,0,0.0000
2026-04-03,평일,23,서촌사거리-동 (서향),있음(비0),81,B형 검토,0,0.2727
2026-04-03,평일,23,서촌사거리-서 (동향),있음(비0),72,B형 검토,0,0.0000
2026-04-03,평일,23,서촌사거리-북 (남향),있음(비0),36,B형 검토,0,0.0000
